ID, pX, pY, pZ, vX, vY, vZ, aX, aY, aZ, m
6914, 2.82785, 2.84163, 0.0581006, 0, 0, 0, 0, 0, 0, 1
6915, 2.74171, 5.84409, 0.883889, 0, 0, 0, 0, 0, 0, 1
6916, 8.78181, 6.15499, 2.17495, 0, 0, 0, 0, 0, 0, 1
6917, 6.84826, 3.58547, 2.09138, 0, 0, 0, 0, 0, 0, 1
6918, 8.20971, 7.55919, 2.74827, 0, 0, 0, 0, 0, 0, 1
6919, 8.55341, 8.77531, 7.43989, 0, 0, 0, 0, 0, 0, 1
6920, 6.22563, 2.6474, 8.83082, 0, 0, 0, 0, 0, 0, 1
6921, 3.57961, 2.31698, 7.69833, 0, 0, 0, 0, 0, 0, 1
6922, 3.49519, 3.03958, 2.21532, 0, 0, 0, 0, 0, 0, 1
6923, 5.19955, 6.44725, 5.44172, 0, 0, 0, 0, 0, 0, 1
6924, 9.25208, 5.75936, 5.18345, 0, 0, 0, 0, 0, 0, 1
6925, 8.76794, 0.461649, 9.07987, 0, 0, 0, 0, 0, 0, 1
6926, 9.08732, 5.06103, 6.13103, 0, 0, 0, 0, 0, 0, 1
6927, 6.47347, 2.81255, 1.99046, 0, 0, 0, 0, 0, 0, 1
6928, 7.88334, 6.48779, 1.94348, 0, 0, 0, 0, 0, 0, 1
6929, 5.35134, 2.41161, 8.08464, 0, 0, 0, 0, 0, 0, 1
6930, 5.16311, 9.41014, 7.84083, 0, 0, 0, 0, 0, 0, 1
6931, 6.03092, 4.67785, 6.64047, 0, 0, 0, 0, 0, 0, 1
6932, 9.42536, 5.94828, 8.12385, 0, 0, 0, 0, 0, 0, 1
6933, 2.48674, 5.31089, 5.55037, 0, 0, 0, 0, 0, 0, 1
6934, 7.85321, 0.269058, 8.13829, 0, 0, 0, 0, 0, 0, 1
6935, 7.65077, 4.61169, 5.37956, 0, 0, 0, 0, 0, 0, 1
6936, 1.82434, 1.71666, 8.18079, 0, 0, 0, 0, 0, 0, 1
6937, 9.73043, 6.15942, 4.58287, 0, 0, 0, 0, 0, 0, 1
6938, 2.19563, 5.69282, 1.24823, 0, 0, 0, 0, 0, 0, 1
6939, 0.711716, 7.83882, 5.1189, 0, 0, 0, 0, 0, 0, 1
6940, 2.96158, 4.52058, 8.15022, 0, 0, 0, 0, 0, 0, 1
6941, 5.82234, 7.50295, 5.09264, 0, 0, 0, 0, 0, 0, 1
6942, 0.590741, 5.64638, 5.31551, 0, 0, 0, 0, 0, 0, 1
6943, 7.72856, 7.50379, 1.21374, 0, 0, 0, 0, 0, 0, 1
6944, 9.7091, 0.639233, 3.90757, 0, 0, 0, 0, 0, 0, 1
6945, 4.41638, 3.22944, 6.54835, 0, 0, 0, 0, 0, 0, 1
6946, 1.6352, 9.74912, 2.72425, 0, 0, 0, 0, 0, 0, 1
6947, 4.13424, 9.55305, 4.31058, 0, 0, 0, 0, 0, 0, 1
6948, 7.02423, 8.9353, 4.27053, 0, 0, 0, 0, 0, 0, 1
6949, 4.81971, 1.48359, 1.31575, 0, 0, 0, 0, 0, 0, 1
6950, 1.62631, 2.91302, 3.26444, 0, 0, 0, 0, 0, 0, 1
6951, 4.61436, 9.39376, 6.85189, 0, 0, 0, 0, 0, 0, 1
6952, 0.893348, 3.97679, 1.66743, 0, 0, 0, 0, 0, 0, 1
6953, 8.195, 8.64408, 9.37154, 0, 0, 0, 0, 0, 0, 1
6954, 6.97808, 1.21158, 8.69592, 0, 0, 0, 0, 0, 0, 1
6955, 5.34104, 7.05776, 6.14195, 0, 0, 0, 0, 0, 0, 1
6956, 1.47634, 4.47288, 1.39823, 0, 0, 0, 0, 0, 0, 1
6957, 9.35958, 7.17178, 2.58569, 0, 0, 0, 0, 0, 0, 1
6958, 1.06001, 5.17186, 0.272963, 0, 0, 0, 0, 0, 0, 1
6959, 2.28727, 1.91808, 5.48589, 0, 0, 0, 0, 0, 0, 1
6960, 4.63077, 8.31333, 5.47158, 0, 0, 0, 0, 0, 0, 1
6961, 9.05073, 6.62246, 8.3968, 0, 0, 0, 0, 0, 0, 1
6962, 9.58758, 1.28782, 2.82456, 0, 0, 0, 0, 0, 0, 1
6963, 9.29962, 3.2954, 3.69672, 0, 0, 0, 0, 0, 0, 1
6964, 8.89462, 5.22016, 8.29512, 0, 0, 0, 0, 0, 0, 1
6965, 2.30922, 7.8096, 3.65628, 0, 0, 0, 0, 0, 0, 1
6966, 7.72646, 7.8939, 5.15765, 0, 0, 0, 0, 0, 0, 1
6967, 8.2419, 5.86099, 5.91261, 0, 0, 0, 0, 0, 0, 1
6968, 4.37455, 3.81965, 2.56392, 0, 0, 0, 0, 0, 0, 1
6969, 9.74807, 3.22367, 4.40212, 0, 0, 0, 0, 0, 0, 1
6970, 8.4646, 2.20798, 2.24155, 0, 0, 0, 0, 0, 0, 1
6971, 8.13912, 0.169633, 2.45692, 0, 0, 0, 0, 0, 0, 1
6972, 9.59247, 5.27975, 2.04072, 0, 0, 0, 0, 0, 0, 1
6973, 1.63584, 5.80106, 9.50196, 0, 0, 0, 0, 0, 0, 1
6974, 7.8166, 6.41213, 6.10451, 0, 0, 0, 0, 0, 0, 1
6975, 6.48971, 9.05546, 5.84738, 0, 0, 0, 0, 0, 0, 1
6976, 4.3267, 1.71205, 6.4105, 0, 0, 0, 0, 0, 0, 1
6977, 3.32411, 0.926896, 3.05612, 0, 0, 0, 0, 0, 0, 1
6978, 4.94971, 7.17474, 9.48112, 0, 0, 0, 0, 0, 0, 1
6979, 7.9467, 9.93856, 5.7993, 0, 0, 0, 0, 0, 0, 1
6980, 6.62809, 3.73668, 5.08348, 0, 0, 0, 0, 0, 0, 1
6981, 6.45073, 4.27215, 0.519263, 0, 0, 0, 0, 0, 0, 1
6982, 7.20487, 3.24409, 1.00546, 0, 0, 0, 0, 0, 0, 1
6983, 4.40073, 7.95331, 7.52958, 0, 0, 0, 0, 0, 0, 1
6984, 5.63588, 7.40449, 3.97149, 0, 0, 0, 0, 0, 0, 1
6985, 7.5679, 5.79724, 8.07982, 0, 0, 0, 0, 0, 0, 1
6986, 7.05518, 0.267036, 0.634077, 0, 0, 0, 0, 0, 0, 1
6987, 6.32777, 6.90485, 0.341573, 0, 0, 0, 0, 0, 0, 1
6988, 3.77323, 5.09945, 9.56298, 0, 0, 0, 0, 0, 0, 1
6989, 7.79861, 8.68363, 7.75685, 0, 0, 0, 0, 0, 0, 1
6990, 5.86118, 7.92611, 2.27702, 0, 0, 0, 0, 0, 0, 1
6991, 3.57585, 7.74615, 7.35306, 0, 0, 0, 0, 0, 0, 1
6992, 7.45638, 7.46101, 4.03826, 0, 0, 0, 0, 0, 0, 1
6993, 0.988467, 8.84799, 9.75109, 0, 0, 0, 0, 0, 0, 1
6994, 3.20857, 1.90065, 2.52157, 0, 0, 0, 0, 0, 0, 1
6995, 1.21859, 6.51536, 5.11693, 0, 0, 0, 0, 0, 0, 1
6996, 3.40607, 0.401133, 5.05987, 0, 0, 0, 0, 0, 0, 1
6997, 0.26492, 1.57053, 1.05135, 0, 0, 0, 0, 0, 0, 1
6998, 8.39612, 7.45891, 0.832851, 0, 0, 0, 0, 0, 0, 1
6999, 2.56145, 8.55709, 2.89653, 0, 0, 0, 0, 0, 0, 1
7000, 1.93384, 7.07004, 6.45775, 0, 0, 0, 0, 0, 0, 1
7001, 9.03019, 4.21278, 5.25007, 0, 0, 0, 0, 0, 0, 1
7002, 9.91827, 6.87092, 9.86552, 0, 0, 0, 0, 0, 0, 1
7003, 1.7268, 5.27497, 1.33043, 0, 0, 0, 0, 0, 0, 1
7004, 7.86733, 4.93469, 6.84064, 0, 0, 0, 0, 0, 0, 1
7005, 8.18196, 4.04798, 8.09225, 0, 0, 0, 0, 0, 0, 1
7006, 0.794576, 9.92776, 2.21647, 0, 0, 0, 0, 0, 0, 1
7007, 3.2123, 0.573094, 7.00329, 0, 0, 0, 0, 0, 0, 1
7008, 9.13272, 0.483409, 6.23909, 0, 0, 0, 0, 0, 0, 1
7009, 0.648326, 1.52355, 7.55037, 0, 0, 0, 0, 0, 0, 1
7010, 8.04498, 9.53214, 3.07331, 0, 0, 0, 0, 0, 0, 1
7011, 1.22173, 6.46978, 4.92513, 0, 0, 0, 0, 0, 0, 1
7012, 8.43778, 9.65895, 1.75896, 0, 0, 0, 0, 0, 0, 1
7013, 5.86019, 0.0646968, 8.68874, 0, 0, 0, 0, 0, 0, 1
7014, 9.23125, 4.28327, 0.0758226, 0, 0, 0, 0, 0, 0, 1
7015, 0.856933, 7.56565, 1.25561, 0, 0, 0, 0, 0, 0, 1
7016, 3.53688, 4.00248, 0.175855, 0, 0, 0, 0, 0, 0, 1
7017, 2.48465, 9.60267, 7.64869, 0, 0, 0, 0, 0, 0, 1
7018, 5.50424, 0.184205, 5.79992, 0, 0, 0, 0, 0, 0, 1
7019, 5.10185, 9.31073, 3.63998, 0, 0, 0, 0, 0, 0, 1
7020, 2.47622, 8.00104, 4.17448, 0, 0, 0, 0, 0, 0, 1
7021, 8.11221, 7.59469, 0.849206, 0, 0, 0, 0, 0, 0, 1
7022, 5.09662, 4.71481, 3.61152, 0, 0, 0, 0, 0, 0, 1
7023, 4.56485, 1.82148, 1.30427, 0, 0, 0, 0, 0, 0, 1
7024, 2.31177, 2.34409, 5.42018, 0, 0, 0, 0, 0, 0, 1
7025, 3.58646, 1.33395, 7.00069, 0, 0, 0, 0, 0, 0, 1
7026, 6.7434, 8.5337, 3.03751, 0, 0, 0, 0, 0, 0, 1
7027, 0.113423, 6.85623, 6.11833, 0, 0, 0, 0, 0, 0, 1
7028, 4.27703, 0.226526, 4.47874, 0, 0, 0, 0, 0, 0, 1
7029, 7.50395, 0.109286, 1.10438, 0, 0, 0, 0, 0, 0, 1
7030, 9.50004, 6.96444, 2.30071, 0, 0, 0, 0, 0, 0, 1
7031, 5.1264, 1.15485, 9.67173, 0, 0, 0, 0, 0, 0, 1
7032, 1.3166, 2.54944, 7.15824, 0, 0, 0, 0, 0, 0, 1
7033, 5.36556, 0.746038, 8.41703, 0, 0, 0, 0, 0, 0, 1
7034, 7.4162, 5.92334, 6.60537, 0, 0, 0, 0, 0, 0, 1
7035, 2.41037, 8.88019, 9.20917, 0, 0, 0, 0, 0, 0, 1
7036, 7.03181, 0.0281976, 1.8855, 0, 0, 0, 0, 0, 0, 1
7037, 2.71501, 4.19753, 0.110022, 0, 0, 0, 0, 0, 0, 1
7038, 4.61693, 8.21307, 2.02342, 0, 0, 0, 0, 0, 0, 1
7039, 8.16383, 9.52089, 3.05907, 0, 0, 0, 0, 0, 0, 1
7040, 5.981, 7.73199, 4.72002, 0, 0, 0, 0, 0, 0, 1
7041, 7.54029, 3.66661, 5.27783, 0, 0, 0, 0, 0, 0, 1
7042, 0.620913, 2.1622, 3.3611, 0, 0, 0, 0, 0, 0, 1
7043, 8.4539, 7.039, 7.45733, 0, 0, 0, 0, 0, 0, 1
7044, 5.8081, 9.96907, 7.66082, 0, 0, 0, 0, 0, 0, 1
7045, 2.4639, 0.262788, 2.18267, 0, 0, 0, 0, 0, 0, 1
7046, 1.40116, 6.7568, 0.517553, 0, 0, 0, 0, 0, 0, 1
7047, 0.854726, 6.23294, 4.17112, 0, 0, 0, 0, 0, 0, 1
7048, 2.96796, 7.74705, 8.02238, 0, 0, 0, 0, 0, 0, 1
7049, 4.1755, 7.9327, 8.03934, 0, 0, 0, 0, 0, 0, 1
7050, 8.93796, 6.7388, 9.4743, 0, 0, 0, 0, 0, 0, 1
7051, 7.64164, 3.49075, 1.24092, 0, 0, 0, 0, 0, 0, 1
7052, 9.20764, 8.01498, 8.24683, 0, 0, 0, 0, 0, 0, 1
7053, 7.35086, 8.47538, 8.70756, 0, 0, 0, 0, 0, 0, 1
7054, 5.57919, 1.31453, 7.60202, 0, 0, 0, 0, 0, 0, 1
7055, 1.26252, 9.04814, 5.55891, 0, 0, 0, 0, 0, 0, 1
7056, 3.98081, 8.94864, 4.84333, 0, 0, 0, 0, 0, 0, 1
7057, 5.02326, 4.98079, 3.72822, 0, 0, 0, 0, 0, 0, 1
7058, 9.38582, 6.89889, 9.92666, 0, 0, 0, 0, 0, 0, 1
7059, 8.69939, 2.84273, 0.920749, 0, 0, 0, 0, 0, 0, 1
7060, 6.18661, 4.96961, 5.02803, 0, 0, 0, 0, 0, 0, 1
7061, 3.30493, 7.74346, 2.48248, 0, 0, 0, 0, 0, 0, 1
7062, 7.18364, 9.85195, 7.95839, 0, 0, 0, 0, 0, 0, 1
7063, 2.31724, 3.93602, 5.70789, 0, 0, 0, 0, 0, 0, 1
7064, 7.81578, 5.49822, 1.52526, 0, 0, 0, 0, 0, 0, 1
7065, 5.49761, 9.17474, 4.24117, 0, 0, 0, 0, 0, 0, 1
7066, 4.87047, 2.83496, 4.79678, 0, 0, 0, 0, 0, 0, 1
7067, 4.93813, 5.20059, 0.165585, 0, 0, 0, 0, 0, 0, 1
7068, 3.2715, 6.16939, 1.1915, 0, 0, 0, 0, 0, 0, 1
7069, 4.14064, 1.96986, 4.7528, 0, 0, 0, 0, 0, 0, 1
7070, 9.11873, 7.61983, 3.28059, 0, 0, 0, 0, 0, 0, 1
7071, 1.95344, 9.69271, 3.46723, 0, 0, 0, 0, 0, 0, 1
7072, 5.47581, 1.54301, 4.37177, 0, 0, 0, 0, 0, 0, 1
7073, 2.5743, 7.53653, 9.54336, 0, 0, 0, 0, 0, 0, 1
7074, 3.35899, 6.22495, 5.2617, 0, 0, 0, 0, 0, 0, 1
7075, 1.51711, 8.63917, 4.17196, 0, 0, 0, 0, 0, 0, 1
7076, 4.64659, 0.169336, 3.78403, 0, 0, 0, 0, 0, 0, 1
7077, 0.60576, 8.10948, 3.51534, 0, 0, 0, 0, 0, 0, 1
7078, 8.95054, 2.15322, 0.600469, 0, 0, 0, 0, 0, 0, 1
7079, 8.76543, 5.95715, 7.04967, 0, 0, 0, 0, 0, 0, 1
7080, 9.35823, 6.76261, 4.97341, 0, 0, 0, 0, 0, 0, 1
7081, 2.27283, 5.49906, 9.08995, 0, 0, 0, 0, 0, 0, 1
7082, 8.40942, 1.24994, 3.7335, 0, 0, 0, 0, 0, 0, 1
7083, 9.39521, 1.18242, 1.39668, 0, 0, 0, 0, 0, 0, 1
7084, 1.47088, 8.78713, 6.23023, 0, 0, 0, 0, 0, 0, 1
7085, 4.34107, 0.55815, 9.96518, 0, 0, 0, 0, 0, 0, 1
7086, 2.36576, 2.56409, 1.68975, 0, 0, 0, 0, 0, 0, 1
7087, 5.33133, 9.02466, 7.57643, 0, 0, 0, 0, 0, 0, 1
7088, 8.88367, 9.21294, 4.57765, 0, 0, 0, 0, 0, 0, 1
7089, 0.777106, 3.09489, 4.78216, 0, 0, 0, 0, 0, 0, 1
7090, 7.33748, 3.86391, 3.64916, 0, 0, 0, 0, 0, 0, 1
7091, 4.8486, 8.22514, 9.09907, 0, 0, 0, 0, 0, 0, 1
7092, 9.24122, 6.14295, 0.817395, 0, 0, 0, 0, 0, 0, 1
7093, 4.26797, 2.97906, 9.26581, 0, 0, 0, 0, 0, 0, 1
7094, 2.62049, 3.14989, 1.53497, 0, 0, 0, 0, 0, 0, 1
7095, 0.380048, 8.22297, 0.364899, 0, 0, 0, 0, 0, 0, 1
7096, 9.55162, 5.18182, 8.43862, 0, 0, 0, 0, 0, 0, 1
7097, 8.73137, 4.22511, 8.93737, 0, 0, 0, 0, 0, 0, 1
7098, 4.88832, 2.24687, 5.88159, 0, 0, 0, 0, 0, 0, 1
7099, 6.9722, 0.998747, 3.52542, 0, 0, 0, 0, 0, 0, 1
7100, 1.64034, 7.46364, 0.946882, 0, 0, 0, 0, 0, 0, 1
7101, 7.63549, 3.03692, 7.02821, 0, 0, 0, 0, 0, 0, 1
7102, 0.67165, 3.55609, 9.0243, 0, 0, 0, 0, 0, 0, 1
7103, 8.79012, 5.47276, 3.04, 0, 0, 0, 0, 0, 0, 1
7104, 2.78029, 6.27692, 1.05342, 0, 0, 0, 0, 0, 0, 1
7105, 0.0161947, 0.987029, 5.73531, 0, 0, 0, 0, 0, 0, 1
7106, 6.71457, 6.00222, 2.14208, 0, 0, 0, 0, 0, 0, 1
7107, 4.75905, 9.87856, 5.80486, 0, 0, 0, 0, 0, 0, 1
7108, 9.128, 4.41103, 0.509228, 0, 0, 0, 0, 0, 0, 1
7109, 3.6471, 4.34088, 4.28698, 0, 0, 0, 0, 0, 0, 1
7110, 4.56257, 6.06464, 1.41003, 0, 0, 0, 0, 0, 0, 1
7111, 4.98413, 7.03793, 4.98961, 0, 0, 0, 0, 0, 0, 1
7112, 7.51689, 9.24324, 8.76135, 0, 0, 0, 0, 0, 0, 1
7113, 1.4132, 1.95258, 2.7546, 0, 0, 0, 0, 0, 0, 1
7114, 8.41647, 6.74167, 5.1798, 0, 0, 0, 0, 0, 0, 1
7115, 8.36244, 7.70295, 7.83961, 0, 0, 0, 0, 0, 0, 1
7116, 7.93809, 7.78559, 7.92736, 0, 0, 0, 0, 0, 0, 1
7117, 5.95667, 1.18378, 0.919799, 0, 0, 0, 0, 0, 0, 1
7118, 0.162583, 9.42544, 7.55841, 0, 0, 0, 0, 0, 0, 1
7119, 8.12089, 6.50679, 3.06957, 0, 0, 0, 0, 0, 0, 1
7120, 9.74121, 9.41399, 9.91602, 0, 0, 0, 0, 0, 0, 1
7121, 8.94723, 9.61803, 0.666249, 0, 0, 0, 0, 0, 0, 1
7122, 2.43281, 0.862412, 8.64677, 0, 0, 0, 0, 0, 0, 1
7123, 8.05714, 1.95419, 3.64042, 0, 0, 0, 0, 0, 0, 1
7124, 4.00083, 1.56423, 2.14717, 0, 0, 0, 0, 0, 0, 1
7125, 6.15579, 5.22652, 6.53919, 0, 0, 0, 0, 0, 0, 1
7126, 3.42499, 2.33398, 3.3084, 0, 0, 0, 0, 0, 0, 1
7127, 8.69085, 2.89952, 2.96621, 0, 0, 0, 0, 0, 0, 1
7128, 2.8587, 2.6275, 6.01678, 0, 0, 0, 0, 0, 0, 1
7129, 9.04309, 1.42942, 2.37926, 0, 0, 0, 0, 0, 0, 1
7130, 2.61071, 4.28653, 0.743364, 0, 0, 0, 0, 0, 0, 1
7131, 3.86366, 6.84113, 8.92476, 0, 0, 0, 0, 0, 0, 1
7132, 9.87003, 4.45799, 2.71286, 0, 0, 0, 0, 0, 0, 1
7133, 6.14629, 6.7671, 7.06848, 0, 0, 0, 0, 0, 0, 1
7134, 1.29957, 1.04235, 5.77976, 0, 0, 0, 0, 0, 0, 1
7135, 5.56615, 8.73736, 7.10274, 0, 0, 0, 0, 0, 0, 1
7136, 5.79842, 9.16729, 0.0910313, 0, 0, 0, 0, 0, 0, 1
7137, 9.60487, 1.86108, 4.87703, 0, 0, 0, 0, 0, 0, 1
7138, 8.84805, 4.30103, 2.18119, 0, 0, 0, 0, 0, 0, 1
7139, 4.26188, 4.41012, 7.48162, 0, 0, 0, 0, 0, 0, 1
7140, 5.24623, 7.35537, 3.8668, 0, 0, 0, 0, 0, 0, 1
7141, 6.51852, 4.29222, 3.6661, 0, 0, 0, 0, 0, 0, 1
7142, 5.74188, 8.53202, 4.85702, 0, 0, 0, 0, 0, 0, 1
7143, 0.430216, 6.30791, 5.77981, 0, 0, 0, 0, 0, 0, 1
7144, 5.03545, 5.47395, 0.42275, 0, 0, 0, 0, 0, 0, 1
7145, 8.33263, 8.71532, 5.30312, 0, 0, 0, 0, 0, 0, 1
7146, 0.160913, 0.611118, 7.03575, 0, 0, 0, 0, 0, 0, 1
7147, 4.74663, 1.96507, 4.93207, 0, 0, 0, 0, 0, 0, 1
7148, 5.39958, 6.53593, 8.2108, 0, 0, 0, 0, 0, 0, 1
7149, 9.04109, 0.148918, 9.18758, 0, 0, 0, 0, 0, 0, 1
7150, 4.20595, 2.07328, 3.64044, 0, 0, 0, 0, 0, 0, 1
7151, 5.36393, 0.0191489, 7.56669, 0, 0, 0, 0, 0, 0, 1
7152, 0.0809506, 3.10049, 7.74852, 0, 0, 0, 0, 0, 0, 1
7153, 3.1088, 1.11208, 2.75978, 0, 0, 0, 0, 0, 0, 1
7154, 0.684378, 7.06501, 7.67614, 0, 0, 0, 0, 0, 0, 1
7155, 4.81569, 9.41314, 7.84964, 0, 0, 0, 0, 0, 0, 1
7156, 4.6807, 0.784868, 4.00235, 0, 0, 0, 0, 0, 0, 1
7157, 9.44928, 6.0299, 7.14406, 0, 0, 0, 0, 0, 0, 1
7158, 5.13615, 6.00772, 8.57267, 0, 0, 0, 0, 0, 0, 1
7159, 9.14769, 5.90279, 3.13182, 0, 0, 0, 0, 0, 0, 1
7160, 1.80759, 5.57427, 8.02147, 0, 0, 0, 0, 0, 0, 1
7161, 4.06946, 8.82739, 3.4306, 0, 0, 0, 0, 0, 0, 1
7162, 1.58763, 2.60221, 1.47993, 0, 0, 0, 0, 0, 0, 1
7163, 3.78526, 3.97042, 9.06255, 0, 0, 0, 0, 0, 0, 1
7164, 0.915983, 9.64674, 5.94265, 0, 0, 0, 0, 0, 0, 1
7165, 1.10899, 8.99304, 8.9487, 0, 0, 0, 0, 0, 0, 1
7166, 0.922321, 9.67515, 2.34769, 0, 0, 0, 0, 0, 0, 1
7167, 1.59635, 8.14699, 6.28069, 0, 0, 0, 0, 0, 0, 1
7168, 7.35613, 3.90382, 8.63898, 0, 0, 0, 0, 0, 0, 1
7169, 5.93375, 0.989187, 3.35994, 0, 0, 0, 0, 0, 0, 1
7170, 2.09989, 8.83467, 2.98527, 0, 0, 0, 0, 0, 0, 1
7171, 0.107325, 2.84826, 9.36775, 0, 0, 0, 0, 0, 0, 1
7172, 3.39096, 7.29169, 3.97561, 0, 0, 0, 0, 0, 0, 1
7173, 2.27683, 2.61848, 4.01198, 0, 0, 0, 0, 0, 0, 1
7174, 5.06339, 9.3333, 1.10497, 0, 0, 0, 0, 0, 0, 1
7175, 5.87047, 9.02163, 8.38393, 0, 0, 0, 0, 0, 0, 1
7176, 2.34021, 0.981475, 9.00371, 0, 0, 0, 0, 0, 0, 1
7177, 1.69069, 0.321298, 2.03163, 0, 0, 0, 0, 0, 0, 1
7178, 2.05438, 3.73678, 8.16605, 0, 0, 0, 0, 0, 0, 1
7179, 4.59888, 0.157235, 2.54991, 0, 0, 0, 0, 0, 0, 1
7180, 8.89696, 3.49319, 7.53211, 0, 0, 0, 0, 0, 0, 1
7181, 8.42211, 8.29562, 3.37227, 0, 0, 0, 0, 0, 0, 1
7182, 0.587318, 5.74618, 5.34621, 0, 0, 0, 0, 0, 0, 1
7183, 2.69755, 8.19712, 4.05455, 0, 0, 0, 0, 0, 0, 1
7184, 4.80317, 6.64342, 0.548218, 0, 0, 0, 0, 0, 0, 1
7185, 5.21113, 9.22228, 7.57295, 0, 0, 0, 0, 0, 0, 1
7186, 6.45584, 6.48852, 5.6187, 0, 0, 0, 0, 0, 0, 1
7187, 6.98268, 7.31745, 1.32609, 0, 0, 0, 0, 0, 0, 1
7188, 4.62098, 6.06198, 7.93018, 0, 0, 0, 0, 0, 0, 1
7189, 9.20537, 9.1819, 5.80797, 0, 0, 0, 0, 0, 0, 1
7190, 2.23616, 9.16847, 8.53312, 0, 0, 0, 0, 0, 0, 1
7191, 6.09514, 4.70601, 3.28104, 0, 0, 0, 0, 0, 0, 1
7192, 8.7052, 6.65384, 6.62703, 0, 0, 0, 0, 0, 0, 1
7193, 3.58443, 6.01864, 0.252205, 0, 0, 0, 0, 0, 0, 1
7194, 3.87803, 1.71878, 4.44893, 0, 0, 0, 0, 0, 0, 1
7195, 5.08087, 0.559392, 5.60458, 0, 0, 0, 0, 0, 0, 1
7196, 3.29606, 8.55563, 6.38648, 0, 0, 0, 0, 0, 0, 1
7197, 0.488912, 9.85641, 3.98683, 0, 0, 0, 0, 0, 0, 1
7198, 5.17565, 9.52559, 0.597018, 0, 0, 0, 0, 0, 0, 1
7199, 1.53041, 2.8288, 7.44045, 0, 0, 0, 0, 0, 0, 1
7200, 7.7978, 1.57358, 6.02397, 0, 0, 0, 0, 0, 0, 1
7201, 8.34831, 2.93281, 7.6558, 0, 0, 0, 0, 0, 0, 1
7202, 5.96854, 9.73888, 7.23348, 0, 0, 0, 0, 0, 0, 1
7203, 8.40107, 4.04316, 2.18912, 0, 0, 0, 0, 0, 0, 1
7204, 8.84197, 4.77223, 1.43794, 0, 0, 0, 0, 0, 0, 1
7205, 8.85004, 5.46723, 4.25172, 0, 0, 0, 0, 0, 0, 1
7206, 3.56511, 0.852195, 9.02121, 0, 0, 0, 0, 0, 0, 1
7207, 0.245021, 1.1324, 4.80702, 0, 0, 0, 0, 0, 0, 1
7208, 5.52735, 9.03847, 1.16949, 0, 0, 0, 0, 0, 0, 1
7209, 2.63302, 3.10592, 3.07775, 0, 0, 0, 0, 0, 0, 1
7210, 8.05108, 8.02272, 7.53979, 0, 0, 0, 0, 0, 0, 1
7211, 7.72606, 1.18277, 4.77724, 0, 0, 0, 0, 0, 0, 1
7212, 4.48391, 9.42664, 3.31678, 0, 0, 0, 0, 0, 0, 1
7213, 0.0108404, 8.54842, 8.36614, 0, 0, 0, 0, 0, 0, 1
7214, 5.90502, 2.43637, 7.21362, 0, 0, 0, 0, 0, 0, 1
7215, 8.80646, 1.91115, 4.09971, 0, 0, 0, 0, 0, 0, 1
7216, 5.40883, 1.15915, 2.69993, 0, 0, 0, 0, 0, 0, 1
7217, 7.26, 6.46731, 0.444143, 0, 0, 0, 0, 0, 0, 1
7218, 8.16029, 1.69181, 4.7253, 0, 0, 0, 0, 0, 0, 1
7219, 9.86993, 1.0856, 5.38543, 0, 0, 0, 0, 0, 0, 1
7220, 4.04839, 6.84353, 0.163087, 0, 0, 0, 0, 0, 0, 1
7221, 2.05377, 0.0384435, 0.56132, 0, 0, 0, 0, 0, 0, 1
7222, 2.91843, 4.37346, 2.65789, 0, 0, 0, 0, 0, 0, 1
7223, 3.06735, 5.98272, 6.82993, 0, 0, 0, 0, 0, 0, 1
7224, 5.37597, 9.95864, 4.93566, 0, 0, 0, 0, 0, 0, 1
7225, 9.77018, 8.637, 7.96918, 0, 0, 0, 0, 0, 0, 1
7226, 3.13826, 3.95361, 7.75746, 0, 0, 0, 0, 0, 0, 1
7227, 5.45293, 1.96341, 2.17861, 0, 0, 0, 0, 0, 0, 1
7228, 7.96185, 5.02066, 6.30551, 0, 0, 0, 0, 0, 0, 1
7229, 6.64926, 5.25447, 4.85718, 0, 0, 0, 0, 0, 0, 1
7230, 9.05087, 5.57965, 3.73448, 0, 0, 0, 0, 0, 0, 1
7231, 8.33794, 1.73661, 6.543, 0, 0, 0, 0, 0, 0, 1
7232, 4.27782, 2.27004, 2.05296, 0, 0, 0, 0, 0, 0, 1
7233, 6.56734, 6.69828, 2.31162, 0, 0, 0, 0, 0, 0, 1
7234, 6.5762, 5.72363, 1.5234, 0, 0, 0, 0, 0, 0, 1
7235, 2.86191, 5.88333, 5.09944, 0, 0, 0, 0, 0, 0, 1
7236, 2.83911, 4.76369, 4.86721, 0, 0, 0, 0, 0, 0, 1
7237, 0.616873, 8.58071, 3.04402, 0, 0, 0, 0, 0, 0, 1
7238, 5.03536, 0.486218, 4.55097, 0, 0, 0, 0, 0, 0, 1
7239, 6.00502, 3.80513, 5.42274, 0, 0, 0, 0, 0, 0, 1
7240, 2.9838, 3.50396, 6.50227, 0, 0, 0, 0, 0, 0, 1
7241, 0.576968, 6.61292, 4.36575, 0, 0, 0, 0, 0, 0, 1
7242, 9.28445, 5.06055, 3.91196, 0, 0, 0, 0, 0, 0, 1
7243, 4.60494, 9.99218, 3.92656, 0, 0, 0, 0, 0, 0, 1
7244, 4.7066, 1.08534, 2.19433, 0, 0, 0, 0, 0, 0, 1
7245, 2.51476, 4.43947, 0.440799, 0, 0, 0, 0, 0, 0, 1
